user_id,session_id,timestamp,event,product_id,channel,price_x,location,device,category,price_y
U0896,S91723,2024-05-11 00:15:00,checkout,P0093,Instagram,4049.36,Chennai,desktop,Fashion,4049.36
U0975,S62545,2024-05-01 13:00:00,view_product,P0093,Instagram,4049.36,Hyderabad,desktop,Fashion,4049.36
U0975,S62545,2024-05-01 13:05:00,visit,P0093,Instagram,4049.36,Hyderabad,desktop,Fashion,4049.36
U0975,S62545,2024-05-01 13:10:00,purchase,P0093,Instagram,4049.36,Hyderabad,desktop,Fashion,4049.36
U0994,S79521,2024-02-19 23:00:00,purchase,P0093,Email,4049.36,Mumbai,desktop,Fashion,4049.36
U0994,S79521,2024-02-19 23:05:00,view_product,P0093,Email,4049.36,Mumbai,desktop,Fashion,4049.36
U0994,S79521,2024-02-19 23:10:00,add_to_cart,P0093,Email,4049.36,Mumbai,desktop,Fashion,4049.36
U0013,S48890,2024-02-25 01:00:00,checkout,P0130,Email,2534.16,Chennai,desktop,Home,2534.16
U0013,S48890,2024-02-25 01:05:00,visit,P0130,Email,2534.16,Chennai,desktop,Home,2534.16
U0015,S87924,2024-01-11 19:00:00,add_to_cart,P0130,Instagram,2534.16,Hyderabad,desktop,Home,2534.16
U0015,S87924,2024-01-11 19:05:00,add_to_cart,P0130,Instagram,2534.16,Hyderabad,desktop,Home,2534.16
U0026,S12560,2024-05-27 12:00:00,visit,P0130,Google Ads,2534.16,Bangalore,mobile,Home,2534.16
U0026,S12560,2024-05-27 12:05:00,view_product,P0130,Google Ads,2534.16,Bangalore,mobile,Home,2534.16
U0026,S12560,2024-05-27 12:10:00,checkout,P0130,Google Ads,2534.16,Bangalore,mobile,Home,2534.16
U0026,S12560,2024-05-27 12:15:00,purchase,P0130,Google Ads,2534.16,Bangalore,mobile,Home,2534.16
U0026,S12560,2024-05-27 12:20:00,purchase,P0130,Google Ads,2534.16,Bangalore,mobile,Home,2534.16
U0195,S70302,2024-03-21 22:00:00,visit,P0130,Instagram,2534.16,Hyderabad,desktop,Home,2534.16
U0195,S70302,2024-03-21 22:05:00,view_product,P0130,Instagram,2534.16,Hyderabad,desktop,Home,2534.16
U0330,S55252,2024-06-15 12:00:00,purchase,P0130,Email,2534.16,Mumbai,mobile,Home,2534.16
U0330,S55252,2024-06-15 12:05:00,visit,P0130,Email,2534.16,Mumbai,mobile,Home,2534.16
U0330,S55252,2024-06-15 12:10:00,add_to_cart,P0130,Email,2534.16,Mumbai,mobile,Home,2534.16
U0379,S76795,2024-05-05 20:00:00,checkout,P0130,Email,2534.16,Mumbai,mobile,Home,2534.16
U0379,S76795,2024-05-05 20:05:00,checkout,P0130,Email,2534.16,Mumbai,mobile,Home,2534.16
U0379,S76795,2024-05-05 20:10:00,purchase,P0130,Email,2534.16,Mumbai,mobile,Home,2534.16
U0379,S76795,2024-05-05 20:15:00,checkout,P0130,Email,2534.16,Mumbai,mobile,Home,2534.16
U0479,S99853,2024-02-07 14:00:00,add_to_cart,P0130,Instagram,2534.16,Chennai,mobile,Home,2534.16
U0479,S99853,2024-02-07 14:05:00,view_product,P0130,Instagram,2534.16,Chennai,mobile,Home,2534.16
U0479,S99853,2024-02-07 14:10:00,add_to_cart,P0130,Instagram,2534.16,Chennai,mobile,Home,2534.16
U0487,S74613,2024-04-04 21:00:00,view_product,P0130,Instagram,2534.16,Delhi,mobile,Home,2534.16
U0487,S74613,2024-04-04 21:05:00,checkout,P0130,Instagram,2534.16,Delhi,mobile,Home,2534.16
U0487,S74613,2024-04-04 21:10:00,visit,P0130,Instagram,2534.16,Delhi,mobile,Home,2534.16
U0487,S74613,2024-04-04 21:15:00,add_to_cart,P0130,Instagram,2534.16,Delhi,mobile,Home,2534.16
U0493,S40882,2024-05-06 02:00:00,view_product,P0130,Instagram,2534.16,Hyderabad,mobile,Home,2534.16
U0493,S40882,2024-05-06 02:05:00,visit,P0130,Instagram,2534.16,Hyderabad,mobile,Home,2534.16
U0500,S54068,2024-03-08 18:00:00,checkout,P0130,Instagram,2534.16,Delhi,desktop,Home,2534.16
U0500,S54068,2024-03-08 18:05:00,view_product,P0130,Instagram,2534.16,Delhi,desktop,Home,2534.16
U0500,S54068,2024-03-08 18:10:00,purchase,P0130,Instagram,2534.16,Delhi,desktop,Home,2534.16
U0505,S39436,2024-05-24 16:00:00,add_to_cart,P0130,Instagram,2534.16,Bangalore,desktop,Home,2534.16
U0505,S39436,2024-05-24 16:05:00,visit,P0130,Instagram,2534.16,Bangalore,desktop,Home,2534.16
U0505,S39436,2024-05-24 16:10:00,purchase,P0130,Instagram,2534.16,Bangalore,desktop,Home,2534.16
U0505,S39436,2024-05-24 16:15:00,checkout,P0130,Instagram,2534.16,Bangalore,desktop,Home,2534.16
U0505,S39436,2024-05-24 16:20:00,checkout,P0130,Instagram,2534.16,Bangalore,desktop,Home,2534.16
U0607,S68711,2024-01-30 21:00:00,view_product,P0130,Instagram,2534.16,Hyderabad,desktop,Home,2534.16
U0607,S68711,2024-01-30 21:05:00,view_product,P0130,Instagram,2534.16,Hyderabad,desktop,Home,2534.16
U0611,S49707,2024-04-08 06:00:00,purchase,P0130,Instagram,2534.16,Delhi,mobile,Home,2534.16
U0611,S49707,2024-04-08 06:05:00,visit,P0130,Instagram,2534.16,Delhi,mobile,Home,2534.16
U0611,S49707,2024-04-08 06:10:00,purchase,P0130,Instagram,2534.16,Delhi,mobile,Home,2534.16
U0611,S49707,2024-04-08 06:15:00,purchase,P0130,Instagram,2534.16,Delhi,mobile,Home,2534.16
U0631,S56254,2024-04-14 14:00:00,view_product,P0130,Instagram,2534.16,Chennai,desktop,Home,2534.16
U0631,S56254,2024-04-14 14:05:00,checkout,P0130,Instagram,2534.16,Chennai,desktop,Home,2534.16
U0631,S56254,2024-04-14 14:10:00,purchase,P0130,Instagram,2534.16,Chennai,desktop,Home,2534.16
U0631,S56254,2024-04-14 14:15:00,add_to_cart,P0130,Instagram,2534.16,Chennai,desktop,Home,2534.16
U0631,S56254,2024-04-14 14:20:00,purchase,P0130,Instagram,2534.16,Chennai,desktop,Home,2534.16
U0633,S64571,2024-05-05 00:00:00,checkout,P0130,Email,2534.16,Hyderabad,desktop,Home,2534.16
U0633,S64571,2024-05-05 00:05:00,view_product,P0130,Email,2534.16,Hyderabad,desktop,Home,2534.16
U0633,S64571,2024-05-05 00:10:00,view_product,P0130,Email,2534.16,Hyderabad,desktop,Home,2534.16
U0633,S64571,2024-05-05 00:15:00,checkout,P0130,Email,2534.16,Hyderabad,desktop,Home,2534.16
U0811,S82413,2024-01-28 00:00:00,view_product,P0130,Email,2534.16,Hyderabad,mobile,Home,2534.16
U0811,S82413,2024-01-28 00:05:00,add_to_cart,P0130,Email,2534.16,Hyderabad,mobile,Home,2534.16
U0811,S82413,2024-01-28 00:10:00,visit,P0130,Email,2534.16,Hyderabad,mobile,Home,2534.16
U0811,S82413,2024-01-28 00:15:00,add_to_cart,P0130,Email,2534.16,Hyderabad,mobile,Home,2534.16
U0860,S18119,2024-06-14 01:00:00,purchase,P0130,Instagram,2534.16,Bangalore,desktop,Home,2534.16
U0860,S18119,2024-06-14 01:05:00,purchase,P0130,Instagram,2534.16,Bangalore,desktop,Home,2534.16
U0860,S18119,2024-06-14 01:10:00,purchase,P0130,Instagram,2534.16,Bangalore,desktop,Home,2534.16
U0860,S18119,2024-06-14 01:15:00,visit,P0130,Instagram,2534.16,Bangalore,desktop,Home,2534.16
U0877,S72749,2024-01-12 15:00:00,view_product,P0130,Email,2534.16,Delhi,mobile,Home,2534.16
U0877,S72749,2024-01-12 15:05:00,purchase,P0130,Email,2534.16,Delhi,mobile,Home,2534.16
U0877,S72749,2024-01-12 15:10:00,view_product,P0130,Email,2534.16,Delhi,mobile,Home,2534.16
U0877,S72749,2024-01-12 15:15:00,view_product,P0130,Email,2534.16,Delhi,mobile,Home,2534.16
U0881,S30052,2024-06-16 02:00:00,add_to_cart,P0130,Email,2534.16,Hyderabad,mobile,Home,2534.16
U0881,S30052,2024-06-16 02:05:00,view_product,P0130,Email,2534.16,Hyderabad,mobile,Home,2534.16
U0881,S30052,2024-06-16 02:10:00,add_to_cart,P0130,Email,2534.16,Hyderabad,mobile,Home,2534.16
U0881,S30052,2024-06-16 02:15:00,visit,P0130,Email,2534.16,Hyderabad,mobile,Home,2534.16
U0881,S30052,2024-06-16 02:20:00,visit,P0130,Email,2534.16,Hyderabad,mobile,Home,2534.16
U0014,S87992,2024-01-18 21:00:00,add_to_cart,P0162,Email,3380.49,Mumbai,mobile,Electronics,3380.49
U0014,S87992,2024-01-18 21:05:00,purchase,P0162,Email,3380.49,Mumbai,mobile,Electronics,3380.49
U0014,S87992,2024-01-18 21:10:00,add_to_cart,P0162,Email,3380.49,Mumbai,mobile,Electronics,3380.49
U0092,S27431,2024-06-16 11:00:00,visit,P0162,Instagram,3380.49,Delhi,mobile,Electronics,3380.49
U0092,S27431,2024-06-16 11:05:00,add_to_cart,P0162,Instagram,3380.49,Delhi,mobile,Electronics,3380.49
U0203,S75325,2024-04-05 14:00:00,view_product,P0162,Instagram,3380.49,Delhi,desktop,Electronics,3380.49
U0203,S75325,2024-04-05 14:05:00,purchase,P0162,Instagram,3380.49,Delhi,desktop,Electronics,3380.49
U0251,S27027,2024-04-06 21:00:00,purchase,P0162,Instagram,3380.49,Delhi,desktop,Electronics,3380.49
U0251,S27027,2024-04-06 21:05:00,checkout,P0162,Instagram,3380.49,Delhi,desktop,Electronics,3380.49
U0251,S27027,2024-04-06 21:10:00,view_product,P0162,Instagram,3380.49,Delhi,desktop,Electronics,3380.49
U0314,S37292,2024-02-11 12:00:00,view_product,P0162,Google Ads,3380.49,Delhi,desktop,Electronics,3380.49
U0314,S37292,2024-02-11 12:05:00,checkout,P0162,Google Ads,3380.49,Delhi,desktop,Electronics,3380.49
U0314,S37292,2024-02-11 12:10:00,checkout,P0162,Google Ads,3380.49,Delhi,desktop,Electronics,3380.49
U0314,S37292,2024-02-11 12:15:00,visit,P0162,Google Ads,3380.49,Delhi,desktop,Electronics,3380.49
U0314,S37292,2024-02-11 12:20:00,add_to_cart,P0162,Google Ads,3380.49,Delhi,desktop,Electronics,3380.49
U0451,S65073,2024-06-27 17:00:00,checkout,P0162,Instagram,3380.49,Bangalore,mobile,Electronics,3380.49
U0451,S65073,2024-06-27 17:05:00,view_product,P0162,Instagram,3380.49,Bangalore,mobile,Electronics,3380.49
U0451,S65073,2024-06-27 17:10:00,view_product,P0162,Instagram,3380.49,Bangalore,mobile,Electronics,3380.49
U0655,S38384,2024-06-06 13:00:00,visit,P0162,Instagram,3380.49,Chennai,mobile,Electronics,3380.49
U0655,S38384,2024-06-06 13:05:00,visit,P0162,Instagram,3380.49,Chennai,mobile,Electronics,3380.49
U0776,S20832,2024-02-23 21:00:00,visit,P0162,Google Ads,3380.49,Delhi,mobile,Electronics,3380.49
U0776,S20832,2024-02-23 21:05:00,purchase,P0162,Google Ads,3380.49,Delhi,mobile,Electronics,3380.49
U0776,S20832,2024-02-23 21:10:00,visit,P0162,Google Ads,3380.49,Delhi,mobile,Electronics,3380.49
U0776,S20832,2024-02-23 21:15:00,visit,P0162,Google Ads,3380.49,Delhi,mobile,Electronics,3380.49
U0776,S20832,2024-02-23 21:20:00,visit,P0162,Google Ads,3380.49,Delhi,mobile,Electronics,3380.49
U0861,S14598,2024-02-20 03:00:00,view_product,P0162,Instagram,3380.49,Delhi,desktop,Electronics,3380.49
U0861,S14598,2024-02-20 03:05:00,view_product,P0162,Instagram,3380.49,Delhi,desktop,Electronics,3380.49
U0861,S14598,2024-02-20 03:10:00,checkout,P0162,Instagram,3380.49,Delhi,desktop,Electronics,3380.49
U0936,S11104,2024-06-03 00:00:00,purchase,P0162,Email,3380.49,Delhi,mobile,Electronics,3380.49
U0936,S11104,2024-06-03 00:05:00,view_product,P0162,Email,3380.49,Delhi,mobile,Electronics,3380.49
U0981,S85050,2024-01-31 12:00:00,view_product,P0162,Email,3380.49,Bangalore,mobile,Electronics,3380.49
U0981,S85050,2024-01-31 12:05:00,visit,P0162,Email,3380.49,Bangalore,mobile,Electronics,3380.49
U0981,S85050,2024-01-31 12:10:00,purchase,P0162,Email,3380.49,Bangalore,mobile,Electronics,3380.49
U0015,S78522,2024-03-21 08:00:00,checkout,P0178,Instagram,1803.1,Hyderabad,desktop,Fashion,1803.1
U0015,S78522,2024-03-21 08:05:00,view_product,P0178,Instagram,1803.1,Hyderabad,desktop,Fashion,1803.1
U0015,S78522,2024-03-21 08:10:00,view_product,P0178,Instagram,1803.1,Hyderabad,desktop,Fashion,1803.1
U0020,S91351,2024-02-09 07:00:00,purchase,P0178,Instagram,1803.1,Hyderabad,desktop,Fashion,1803.1
U0020,S91351,2024-02-09 07:05:00,purchase,P0178,Instagram,1803.1,Hyderabad,desktop,Fashion,1803.1
U0020,S91351,2024-02-09 07:10:00,purchase,P0178,Instagram,1803.1,Hyderabad,desktop,Fashion,1803.1
U0033,S85243,2024-03-13 15:00:00,add_to_cart,P0178,Google Ads,1803.1,Hyderabad,desktop,Fashion,1803.1
U0033,S85243,2024-03-13 15:05:00,visit,P0178,Google Ads,1803.1,Hyderabad,desktop,Fashion,1803.1
U0033,S85243,2024-03-13 15:10:00,visit,P0178,Google Ads,1803.1,Hyderabad,desktop,Fashion,1803.1
U0033,S85243,2024-03-13 15:15:00,purchase,P0178,Google Ads,1803.1,Hyderabad,desktop,Fashion,1803.1
U0033,S85243,2024-03-13 15:20:00,add_to_cart,P0178,Google Ads,1803.1,Hyderabad,desktop,Fashion,1803.1
U0075,S28202,2024-03-01 15:00:00,view_product,P0178,Email,1803.1,Chennai,desktop,Fashion,1803.1
U0075,S28202,2024-03-01 15:05:00,add_to_cart,P0178,Email,1803.1,Chennai,desktop,Fashion,1803.1
U0085,S55398,2024-04-23 20:00:00,checkout,P0178,Google Ads,1803.1,Delhi,mobile,Fashion,1803.1
U0085,S55398,2024-04-23 20:05:00,view_product,P0178,Google Ads,1803.1,Delhi,mobile,Fashion,1803.1
U0085,S55398,2024-04-23 20:10:00,purchase,P0178,Google Ads,1803.1,Delhi,mobile,Fashion,1803.1
U0085,S55398,2024-04-23 20:15:00,view_product,P0178,Google Ads,1803.1,Delhi,mobile,Fashion,1803.1
U0094,S51777,2024-06-27 13:00:00,visit,P0178,Google Ads,1803.1,Bangalore,mobile,Fashion,1803.1
U0094,S51777,2024-06-27 13:05:00,view_product,P0178,Google Ads,1803.1,Bangalore,mobile,Fashion,1803.1
U0094,S51777,2024-06-27 13:10:00,checkout,P0178,Google Ads,1803.1,Bangalore,mobile,Fashion,1803.1
U0094,S51777,2024-06-27 13:15:00,add_to_cart,P0178,Google Ads,1803.1,Bangalore,mobile,Fashion,1803.1
U0094,S51777,2024-06-27 13:20:00,purchase,P0178,Google Ads,1803.1,Bangalore,mobile,Fashion,1803.1
U0210,S37359,2024-06-16 15:00:00,add_to_cart,P0178,Google Ads,1803.1,Hyderabad,mobile,Fashion,1803.1
U0210,S37359,2024-06-16 15:05:00,checkout,P0178,Google Ads,1803.1,Hyderabad,mobile,Fashion,1803.1
U0282,S34696,2024-05-23 19:00:00,add_to_cart,P0178,Instagram,1803.1,Chennai,desktop,Fashion,1803.1
U0282,S34696,2024-05-23 19:05:00,purchase,P0178,Instagram,1803.1,Chennai,desktop,Fashion,1803.1
U0411,S27521,2024-04-11 13:00:00,purchase,P0178,Instagram,1803.1,Mumbai,desktop,Fashion,1803.1
U0411,S27521,2024-04-11 13:05:00,visit,P0178,Instagram,1803.1,Mumbai,desktop,Fashion,1803.1
U0411,S27521,2024-04-11 13:10:00,visit,P0178,Instagram,1803.1,Mumbai,desktop,Fashion,1803.1
U0411,S27521,2024-04-11 13:15:00,add_to_cart,P0178,Instagram,1803.1,Mumbai,desktop,Fashion,1803.1
U0547,S22170,2024-03-27 12:00:00,add_to_cart,P0178,Instagram,1803.1,Chennai,desktop,Fashion,1803.1
U0547,S22170,2024-03-27 12:05:00,view_product,P0178,Instagram,1803.1,Chennai,desktop,Fashion,1803.1
U0547,S22170,2024-03-27 12:10:00,view_product,P0178,Instagram,1803.1,Chennai,desktop,Fashion,1803.1
U0548,S31087,2024-03-22 04:00:00,checkout,P0178,Google Ads,1803.1,Mumbai,desktop,Fashion,1803.1
U0548,S31087,2024-03-22 04:05:00,visit,P0178,Google Ads,1803.1,Mumbai,desktop,Fashion,1803.1
U0548,S31087,2024-03-22 04:10:00,checkout,P0178,Google Ads,1803.1,Mumbai,desktop,Fashion,1803.1
U0548,S31087,2024-03-22 04:15:00,checkout,P0178,Google Ads,1803.1,Mumbai,desktop,Fashion,1803.1
U0548,S31087,2024-03-22 04:20:00,add_to_cart,P0178,Google Ads,1803.1,Mumbai,desktop,Fashion,1803.1
U0625,S74456,2024-06-20 18:00:00,purchase,P0178,Instagram,1803.1,Mumbai,desktop,Fashion,1803.1
U0625,S74456,2024-06-20 18:05:00,purchase,P0178,Instagram,1803.1,Mumbai,desktop,Fashion,1803.1
U0625,S74456,2024-06-20 18:10:00,purchase,P0178,Instagram,1803.1,Mumbai,desktop,Fashion,1803.1
U0625,S74456,2024-06-20 18:15:00,visit,P0178,Instagram,1803.1,Mumbai,desktop,Fashion,1803.1
U0656,S20069,2024-02-20 15:00:00,view_product,P0178,Instagram,1803.1,Delhi,mobile,Fashion,1803.1
U0656,S20069,2024-02-20 15:05:00,view_product,P0178,Instagram,1803.1,Delhi,mobile,Fashion,1803.1
U0656,S20069,2024-02-20 15:10:00,checkout,P0178,Instagram,1803.1,Delhi,mobile,Fashion,1803.1
U0656,S20069,2024-02-20 15:15:00,checkout,P0178,Instagram,1803.1,Delhi,mobile,Fashion,1803.1
U0656,S20069,2024-02-20 15:20:00,visit,P0178,Instagram,1803.1,Delhi,mobile,Fashion,1803.1
U0783,S54920,2024-06-29 01:00:00,visit,P0178,Email,1803.1,Delhi,desktop,Fashion,1803.1
U0783,S54920,2024-06-29 01:05:00,add_to_cart,P0178,Email,1803.1,Delhi,desktop,Fashion,1803.1
U0783,S54920,2024-06-29 01:10:00,add_to_cart,P0178,Email,1803.1,Delhi,desktop,Fashion,1803.1
U0783,S54920,2024-06-29 01:15:00,visit,P0178,Email,1803.1,Delhi,desktop,Fashion,1803.1
U0783,S54920,2024-06-29 01:20:00,visit,P0178,Email,1803.1,Delhi,desktop,Fashion,1803.1
U0835,S18619,2024-01-13 00:00:00,view_product,P0178,Google Ads,1803.1,Chennai,mobile,Fashion,1803.1
U0835,S18619,2024-01-13 00:05:00,checkout,P0178,Google Ads,1803.1,Chennai,mobile,Fashion,1803.1
U0835,S18619,2024-01-13 00:10:00,view_product,P0178,Google Ads,1803.1,Chennai,mobile,Fashion,1803.1
U0835,S18619,2024-01-13 00:15:00,view_product,P0178,Google Ads,1803.1,Chennai,mobile,Fashion,1803.1
U0835,S18619,2024-01-13 00:20:00,checkout,P0178,Google Ads,1803.1,Chennai,mobile,Fashion,1803.1
U0841,S11110,2024-06-26 04:00:00,view_product,P0178,Google Ads,1803.1,Chennai,desktop,Fashion,1803.1
U0841,S11110,2024-06-26 04:05:00,add_to_cart,P0178,Google Ads,1803.1,Chennai,desktop,Fashion,1803.1
U0841,S11110,2024-06-26 04:10:00,visit,P0178,Google Ads,1803.1,Chennai,desktop,Fashion,1803.1
U0841,S11110,2024-06-26 04:15:00,add_to_cart,P0178,Google Ads,1803.1,Chennai,desktop,Fashion,1803.1
U0841,S11110,2024-06-26 04:20:00,add_to_cart,P0178,Google Ads,1803.1,Chennai,desktop,Fashion,1803.1
U0015,S27154,2024-06-20 20:00:00,add_to_cart,P0056,Email,3847.93,Hyderabad,desktop,Electronics,3847.93
U0015,S27154,2024-06-20 20:05:00,purchase,P0056,Email,3847.93,Hyderabad,desktop,Electronics,3847.93
U0015,S27154,2024-06-20 20:10:00,purchase,P0056,Email,3847.93,Hyderabad,desktop,Electronics,3847.93
U0015,S27154,2024-06-20 20:15:00,visit,P0056,Email,3847.93,Hyderabad,desktop,Electronics,3847.93
U0210,S78920,2024-06-08 22:00:00,visit,P0056,Email,3847.93,Hyderabad,mobile,Electronics,3847.93
U0210,S78920,2024-06-08 22:05:00,view_product,P0056,Email,3847.93,Hyderabad,mobile,Electronics,3847.93
U0210,S78920,2024-06-08 22:10:00,checkout,P0056,Email,3847.93,Hyderabad,mobile,Electronics,3847.93
U0210,S78920,2024-06-08 22:15:00,visit,P0056,Email,3847.93,Hyderabad,mobile,Electronics,3847.93
U0234,S18678,2024-02-08 08:00:00,view_product,P0056,Instagram,3847.93,Hyderabad,mobile,Electronics,3847.93
U0234,S18678,2024-02-08 08:05:00,view_product,P0056,Instagram,3847.93,Hyderabad,mobile,Electronics,3847.93
U0374,S67981,2024-06-10 00:00:00,purchase,P0056,Email,3847.93,Bangalore,mobile,Electronics,3847.93
U0374,S67981,2024-06-10 00:05:00,visit,P0056,Email,3847.93,Bangalore,mobile,Electronics,3847.93
U0376,S35891,2024-03-03 13:00:00,checkout,P0056,Email,3847.93,Bangalore,desktop,Electronics,3847.93
U0376,S35891,2024-03-03 13:05:00,view_product,P0056,Email,3847.93,Bangalore,desktop,Electronics,3847.93
U0376,S35891,2024-03-03 13:10:00,add_to_cart,P0056,Email,3847.93,Bangalore,desktop,Electronics,3847.93
U0411,S31211,2024-02-05 11:00:00,visit,P0056,Google Ads,3847.93,Mumbai,desktop,Electronics,3847.93
U0411,S31211,2024-02-05 11:05:00,purchase,P0056,Google Ads,3847.93,Mumbai,desktop,Electronics,3847.93
U0411,S31211,2024-02-05 11:10:00,checkout,P0056,Google Ads,3847.93,Mumbai,desktop,Electronics,3847.93
U0411,S31211,2024-02-05 11:15:00,visit,P0056,Google Ads,3847.93,Mumbai,desktop,Electronics,3847.93
U0411,S31211,2024-02-05 11:20:00,view_product,P0056,Google Ads,3847.93,Mumbai,desktop,Electronics,3847.93
U0665,S72438,2024-04-21 12:00:00,visit,P0056,Instagram,3847.93,Bangalore,mobile,Electronics,3847.93
U0665,S72438,2024-04-21 12:05:00,visit,P0056,Instagram,3847.93,Bangalore,mobile,Electronics,3847.93
U0665,S72438,2024-04-21 12:10:00,view_product,P0056,Instagram,3847.93,Bangalore,mobile,Electronics,3847.93
U0665,S72438,2024-04-21 12:15:00,purchase,P0056,Instagram,3847.93,Bangalore,mobile,Electronics,3847.93
U0789,S60070,2024-01-26 04:00:00,add_to_cart,P0056,Instagram,3847.93,Delhi,desktop,Electronics,3847.93
U0789,S60070,2024-01-26 04:05:00,purchase,P0056,Instagram,3847.93,Delhi,desktop,Electronics,3847.93
U0789,S60070,2024-01-26 04:10:00,add_to_cart,P0056,Instagram,3847.93,Delhi,desktop,Electronics,3847.93
U0960,S42647,2024-01-01 21:00:00,view_product,P0056,Instagram,3847.93,Delhi,mobile,Electronics,3847.93
U0960,S42647,2024-01-01 21:05:00,view_product,P0056,Instagram,3847.93,Delhi,mobile,Electronics,3847.93
U0960,S42647,2024-01-01 21:10:00,checkout,P0056,Instagram,3847.93,Delhi,mobile,Electronics,3847.93
U0960,S42647,2024-01-01 21:15:00,checkout,P0056,Instagram,3847.93,Delhi,mobile,Electronics,3847.93
U0960,S42647,2024-01-01 21:20:00,add_to_cart,P0056,Instagram,3847.93,Delhi,mobile,Electronics,3847.93
U0961,S33431,2024-01-17 16:00:00,add_to_cart,P0056,Email,3847.93,Hyderabad,mobile,Electronics,3847.93
U0961,S33431,2024-01-17 16:05:00,add_to_cart,P0056,Email,3847.93,Hyderabad,mobile,Electronics,3847.93
U0961,S33431,2024-01-17 16:10:00,visit,P0056,Email,3847.93,Hyderabad,mobile,Electronics,3847.93
U0961,S33431,2024-01-17 16:15:00,add_to_cart,P0056,Email,3847.93,Hyderabad,mobile,Electronics,3847.93
U0983,S84061,2024-02-13 19:00:00,visit,P0056,Instagram,3847.93,Hyderabad,mobile,Electronics,3847.93
U0983,S84061,2024-02-13 19:05:00,checkout,P0056,Instagram,3847.93,Hyderabad,mobile,Electronics,3847.93
U0015,S91416,2024-05-24 03:00:00,add_to_cart,P0083,Email,987.63,Hyderabad,desktop,Toys,987.63
U0015,S91416,2024-05-24 03:05:00,add_to_cart,P0083,Email,987.63,Hyderabad,desktop,Toys,987.63
U0178,S15965,2024-06-28 02:00:00,purchase,P0083,Email,987.63,Delhi,mobile,Toys,987.63
U0178,S15965,2024-06-28 02:05:00,visit,P0083,Email,987.63,Delhi,mobile,Toys,987.63
U0178,S15965,2024-06-28 02:10:00,checkout,P0083,Email,987.63,Delhi,mobile,Toys,987.63
U0178,S15965,2024-06-28 02:15:00,view_product,P0083,Email,987.63,Delhi,mobile,Toys,987.63
U0188,S61000,2024-06-11 00:00:00,purchase,P0083,Google Ads,987.63,Delhi,desktop,Toys,987.63
U0188,S61000,2024-06-11 00:05:00,add_to_cart,P0083,Google Ads,987.63,Delhi,desktop,Toys,987.63
U0261,S33111,2024-02-10 21:00:00,visit,P0083,Google Ads,987.63,Mumbai,desktop,Toys,987.63
U0261,S33111,2024-02-10 21:05:00,view_product,P0083,Google Ads,987.63,Mumbai,desktop,Toys,987.63
U0280,S44018,2024-02-11 18:00:00,visit,P0083,Instagram,987.63,Bangalore,mobile,Toys,987.63
U0280,S44018,2024-02-11 18:05:00,add_to_cart,P0083,Instagram,987.63,Bangalore,mobile,Toys,987.63
U0321,S51399,2024-05-21 02:00:00,purchase,P0083,Instagram,987.63,Mumbai,desktop,Toys,987.63
U0321,S51399,2024-05-21 02:05:00,add_to_cart,P0083,Instagram,987.63,Mumbai,desktop,Toys,987.63
U0321,S51399,2024-05-21 02:10:00,add_to_cart,P0083,Instagram,987.63,Mumbai,desktop,Toys,987.63
U0321,S51399,2024-05-21 02:15:00,add_to_cart,P0083,Instagram,987.63,Mumbai,desktop,Toys,987.63
U0358,S49677,2024-06-23 08:00:00,checkout,P0083,Email,987.63,Chennai,mobile,Toys,987.63
U0358,S49677,2024-06-23 08:05:00,purchase,P0083,Email,987.63,Chennai,mobile,Toys,987.63
U0358,S49677,2024-06-23 08:10:00,purchase,P0083,Email,987.63,Chennai,mobile,Toys,987.63
U0413,S23508,2024-06-28 23:00:00,visit,P0083,Instagram,987.63,Chennai,desktop,Toys,987.63
U0413,S23508,2024-06-28 23:05:00,purchase,P0083,Instagram,987.63,Chennai,desktop,Toys,987.63
U0413,S23508,2024-06-28 23:10:00,checkout,P0083,Instagram,987.63,Chennai,desktop,Toys,987.63
U0471,S31521,2024-06-24 09:00:00,visit,P0083,Email,987.63,Mumbai,mobile,Toys,987.63
U0471,S31521,2024-06-24 09:05:00,purchase,P0083,Email,987.63,Mumbai,mobile,Toys,987.63
U0518,S88360,2024-04-01 17:00:00,view_product,P0083,Instagram,987.63,Chennai,desktop,Toys,987.63
U0518,S88360,2024-04-01 17:05:00,view_product,P0083,Instagram,987.63,Chennai,desktop,Toys,987.63
U0518,S88360,2024-04-01 17:10:00,purchase,P0083,Instagram,987.63,Chennai,desktop,Toys,987.63
U0518,S88360,2024-04-01 17:15:00,purchase,P0083,Instagram,987.63,Chennai,desktop,Toys,987.63
U0518,S88360,2024-04-01 17:20:00,checkout,P0083,Instagram,987.63,Chennai,desktop,Toys,987.63
U0691,S75677,2024-02-21 06:00:00,view_product,P0083,Instagram,987.63,Chennai,desktop,Toys,987.63
U0691,S75677,2024-02-21 06:05:00,checkout,P0083,Instagram,987.63,Chennai,desktop,Toys,987.63
U0691,S75677,2024-02-21 06:10:00,checkout,P0083,Instagram,987.63,Chennai,desktop,Toys,987.63
U0723,S67537,2024-05-17 20:00:00,visit,P0083,Email,987.63,Mumbai,mobile,Toys,987.63
U0723,S67537,2024-05-17 20:05:00,checkout,P0083,Email,987.63,Mumbai,mobile,Toys,987.63
